id,title,category,source,url,published,description
27b39261394bfad1,"Mỹ nh&acirc;n 9X cao 1,7 m từng thi Hoa hậu Thế giới giờ ra sao?",Giải trí,ThanhNien,https://thanhnien.vn/my-nhan-9x-cao-17-m-tung-thi-hoa-hau-the-gioi-gio-ra-sao-18525110108253752.htm,2025-11-01T08:37:00+07:00,"<a href=""https://thanhnien.vn/my-nhan-9x-cao-17-m-tung-thi-hoa-hau-the-gioi-gio-ra-sao-18525110108253752.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/11/1/mai-phuong-4-1761959526014161771912-150-243-1301-2084-crop-1761959925100793782656.jpg"" /></a> Sau khi trở về từ cuộc thi Hoa hậu Thế giới 2023, Hoa Hậu Mai Phương chọn rời khỏi c&ocirc;ng ty cũ v&agrave; &#039;ở ẩn&#039; suốt 15 th&aacute;ng trước khi ch&iacute;nh thức ra mắt với vai tr&ograve; ca sĩ."
1be81a34257b8962,Quốc Thi&ecirc;n thực hiện live concert &#039;SKYNote: The Reflection 2025&#039;,Giải trí,ThanhNien,https://thanhnien.vn/quoc-thien-thuc-hien-live-concert-skynote-the-reflection-2025-18525103120570066.htm,2025-11-01T07:28:00+07:00,"<a href=""https://thanhnien.vn/quoc-thien-thuc-hien-live-concert-skynote-the-reflection-2025-18525103120570066.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/anh-19-17619180542242121421873-31-0-671-1024-crop-17619189074162132285324.jpg"" /></a> Ca sĩ Quốc Thi&ecirc;n sẽ tổ chức live concert SKYNote: The Reflection 2025 v&agrave;o ng&agrave;y 22.11 tại The Global City (TP.HCM)."
0307704a72a9b2ea,"Hoa hậu Di Khả H&acirc;n mặc gợi cảm, khoe d&aacute;ng đ&oacute;n tuổi mới",Giải trí,ThanhNien,https://thanhnien.vn/hoa-hau-di-kha-han-mac-goi-cam-khoe-dang-don-tuoi-moi-185251101043715258.htm,2025-11-01T07:27:00+07:00,"<a href=""https://thanhnien.vn/hoa-hau-di-kha-han-mac-goi-cam-khoe-dang-don-tuoi-moi-185251101043715258.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/0a7a1959-1761945402899637745868-525-182-1708-2074-crop-1761946503024805330938.jpg"" /></a> Trong buổi tiệc đ&oacute;n tuổi mới, Hoa hậu Di Khả H&acirc;n khiến nhiều người xu&yacute;t xoa bởi vẻ đẹp gợi cảm, quyến rũ ở tuổi 31."
7ec282da6298b081,Nam ca sĩ nghẹn ng&agrave;o kể tuổi thơ b&aacute;n b&aacute;nh dạo sau khi mồ c&ocirc;i cha,Giải trí,ThanhNien,https://thanhnien.vn/nam-ca-si-nghen-ngao-ke-tuoi-tho-ban-banh-dao-sau-khi-mo-coi-cha-1852511010206241.htm,2025-11-01T07:23:00+07:00,"<a href=""https://thanhnien.vn/nam-ca-si-nghen-ngao-ke-tuoi-tho-ban-banh-dao-sau-khi-mo-coi-cha-1852511010206241.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/3gia-dinh-em-diem-quynh-1-1761937328023223668484-0-0-981-1569-crop-17619374804661787073820.jpg"" /></a> Theo d&otilde;i c&aacute;c ho&agrave;n cảnh trong &#039;M&aacute;i ấm gia đ&igrave;nh Việt&#039;, Qu&aacute;ch Tuấn Du bồi hồi nhớ về tuổi thơ đầy kh&oacute; khăn, sau khi cha qua đời."
7038674f07ba3372,Gia đ&igrave;nh thực hiện di nguyện của Hứa Thiệu H&ugrave;ng,Giải trí,ThanhNien,https://thanhnien.vn/gia-dinh-thuc-hien-di-nguyen-cua-hua-thieu-hung-185251031224152713.htm,2025-11-01T07:18:00+07:00,"<a href=""https://thanhnien.vn/gia-dinh-thuc-hien-di-nguyen-cua-hua-thieu-hung-185251031224152713.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/benz2-17619242628171110805525-153-269-1256-2034-crop-17619248027961021293225.jpeg"" /></a> H&ocirc;m 31.10, gia đ&igrave;nh Hứa Thiệu H&ugrave;ng th&ocirc;ng b&aacute;o về việc tổ chức tang lễ cho cố nghệ sĩ v&agrave;o th&aacute;ng 11 tới. Đ&acirc;y cũng l&agrave; lần đầu ti&ecirc;n vợ con của &#039;tr&ugrave;m vai phụ&#039; TVB chia sẻ về sự ra đi của nam diễn vi&ecirc;n."
770303972bbaaadc,"Diễn vi&ecirc;n Ch&aacute;nh Thuận bị tai nạn giao th&ocirc;ng, g&atilde;y xương vai",Giải trí,ThanhNien,https://thanhnien.vn/dien-vien-chanh-thuan-bi-tai-nan-giao-thong-gay-xuong-vai-185251101003217306.htm,2025-11-01T07:14:00+07:00,"<a href=""https://thanhnien.vn/dien-vien-chanh-thuan-bi-tai-nan-giao-thong-gay-xuong-vai-185251101003217306.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/edit-571668584251441027052018194174013107902933557n-17619302313511438444287-0-0-684-1095-crop-17619302463511265999830.jpeg"" /></a> NSND Trịnh Kim Chi cho biết diễn vi&ecirc;n Ch&aacute;nh Thuận bị tai nạn giao th&ocirc;ng h&ocirc;m 30.10 khi tr&ecirc;n đường đến s&acirc;n khấu kịch. Nam diễn vi&ecirc;n bị g&atilde;y xương vai, chấn thương ở v&ugrave;ng mặt, tay ch&acirc;n."
e18e7c11c3a7f407,D&acirc;n mạng &#039;dậy s&oacute;ng&#039; vụ Trương Ngọc &Aacute;nh bị bắt,Giải trí,ThanhNien,https://thanhnien.vn/dan-mang-day-song-vu-truong-ngoc-anh-bi-bat-185251031213936664.htm,2025-10-31T22:30:00+07:00,"<a href=""https://thanhnien.vn/dan-mang-day-song-vu-truong-ngoc-anh-bi-bat-185251031213936664.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/truong-ngoc-anh-33-17619210498641141390404-239-0-1064-1320-crop-1761921548978173964384.jpg"" /></a> Sau khi th&ocirc;ng tin diễn vi&ecirc;n Trương Ngọc &Aacute;nh bị bắt, lượt t&igrave;m kiếm tr&ecirc;n google về nữ diễn vi&ecirc;n tăng vọt."
4f18d464b30ab360,Hồng Diễm đ&oacute;n tin vui,Giải trí,ThanhNien,https://thanhnien.vn/hong-diem-don-tin-vui-185251031214139216.htm,2025-10-31T22:13:00+07:00,"<a href=""https://thanhnien.vn/hong-diem-don-tin-vui-185251031214139216.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/img1362-17619214069041064407412-340-0-1194-1366-crop-1761921606389914018786.jpeg"" /></a> Sau thời gian vắng b&oacute;ng, Hồng Diễm trở lại m&agrave;n ảnh nhỏ với phim &#039;Lằn ranh&#039;. C&ocirc; vừa đ&oacute;n tin vui khi nhận giải Nữ diễn vi&ecirc;n của năm - mảng phim truyền h&igrave;nh do một tạp ch&iacute; trao tặng."
e792fc0dc5c2deee,Cuộc sống của diễn vi&ecirc;n Trương Ngọc &Aacute;nh trước khi bị bắt,Giải trí,ThanhNien,https://thanhnien.vn/cuoc-song-cua-dien-vien-truong-ngoc-anh-truoc-khi-bi-bat-185251031212914096.htm,2025-10-31T21:41:00+07:00,"<a href=""https://thanhnien.vn/cuoc-song-cua-dien-vien-truong-ngoc-anh-truoc-khi-bi-bat-185251031212914096.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/edit-558966455101625189456379555741811226236436711n-1761920264230443460856-0-0-827-1324-crop-1761920282344941015096.jpeg"" /></a> Th&ocirc;ng tin Trương Ngọc &Aacute;nh bị bắt tạm giam về h&agrave;nh vi &#039;lạm dụng t&iacute;n nhiệm chiếm đoạt t&agrave;i sản&#039;, khiến dư luận &#039;dậy s&oacute;ng&#039;. Bởi trước đ&oacute;, c&ocirc; được biết đến l&agrave; một trong những mỹ nh&acirc;n nổi tiếng, hoạt động đa lĩnh vực trong l&agrave;ng giải tr&iacute;."
0aefc0a7c86b7d5f,Nh&agrave; sản xuất &#039;2 ng&agrave;y 1 đ&ecirc;m&#039; xin lỗi,Giải trí,ThanhNien,https://thanhnien.vn/nha-san-xuat-2-ngay-1-dem-xin-loi-185251031202039121.htm,2025-10-31T20:46:00+07:00,"<a href=""https://thanhnien.vn/nha-san-xuat-2-ngay-1-dem-xin-loi-185251031202039121.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/57355218114013607319989985886386537993591524n-1761914842644702636407-0-52-1169-1922-crop-17619148545201569782809.jpg"" /></a> Nh&agrave; sản xuất &#039;2 ng&agrave;y 1 đ&ecirc;m&#039; vừa l&ecirc;n tiếng xin lỗi c&aacute;c nghệ sĩ, kh&aacute;n giả v&igrave; &#039;những ồn &agrave;o kh&ocirc;ng t&iacute;ch cực v&agrave; hiểu lầm trong suốt thời gian qua&#039;. Đ&acirc;y l&agrave; lần thứ hai &ecirc; k&iacute;p phải xin lỗi sau 6 tập ph&aacute;t s&oacute;ng ở m&ugrave;a 4."
6dd649b55c2c415d,Diễn vi&ecirc;n l&ecirc;n tiếng khi bị Huyền Lizzie cho &lsquo;ăn t&aacute;t&rsquo; tr&ecirc;n phim giờ v&agrave;ng,Giải trí,ThanhNien,https://thanhnien.vn/dien-vien-len-tieng-khi-bi-huyen-lizzie-cho-an-tat-tren-phim-gio-vang-185251031172146287.htm,2025-10-31T20:07:00+07:00,"<a href=""https://thanhnien.vn/dien-vien-len-tieng-khi-bi-huyen-lizzie-cho-an-tat-tren-phim-gio-vang-185251031172146287.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/60-17619056874821019675625-0-0-336-538-crop-17619058557111400822703.png"" /></a> Trong tập mới ph&aacute;t s&oacute;ng của &#039;C&aacute;ch em 1 milimet&#039;, Huyền Lizzie đ&atilde; thẳng tay t&aacute;t nam diễn vi&ecirc;n Ch&iacute; Nh&acirc;n. Cả hai đ&atilde; c&oacute; những chia sẻ ch&acirc;n thật sau khi ho&agrave;n th&agrave;nh cảnh quay."
0572616c30fecfc9,Con g&aacute;i Ho&agrave;ng Mập: Y&ecirc;u ai đủ chắc chắn t&ocirc;i mới d&aacute;m chia sẻ với ba,Giải trí,ThanhNien,https://thanhnien.vn/con-gai-hoang-map-yeu-ai-du-chac-chan-toi-moi-dam-chia-se-voi-ba-185251031191154221.htm,2025-10-31T19:44:00+07:00,"<a href=""https://thanhnien.vn/con-gai-hoang-map-yeu-ai-du-chac-chan-toi-moi-dam-chia-se-voi-ba-185251031191154221.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/dsc05370-1-1761912676340103264895-0-0-1177-1883-crop-17619126917301149924469.jpg"" /></a> Kh&aacute;nh Trinh vừa c&oacute; những chia sẻ về vai diễn mới, đồng thời tiết lộ phản ứng của nghệ sĩ Ho&agrave;ng Mập về chuyện t&igrave;nh cảm của con g&aacute;i."
33e3f099b8798f73,"Bị Sở VH-TT H&agrave; Nội xử phạt, Jack xin cơ hội sửa sai",Giải trí,ThanhNien,https://thanhnien.vn/bi-so-vh-tt-ha-noi-xu-phat-jack-xin-co-hoi-sua-sai-185251031191323987.htm,2025-10-31T19:40:00+07:00,"<a href=""https://thanhnien.vn/bi-so-vh-tt-ha-noi-xu-phat-jack-xin-co-hoi-sua-sai-185251031191323987.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/j-17619118441461006931952-0-0-1280-2048-crop-1761913549844907630755.jpeg"" /></a> Chiều tối 31.10, Sở VH-TT H&agrave; Nội đ&atilde; th&ocirc;ng tin tới b&aacute;o ch&iacute; về việc nghi&ecirc;m khắc xử l&yacute; vi phạm của ca sĩ Jack trong chương tr&igrave;nh &#039;Moonlit Childhood&#039; v&igrave; những ca từ phản cảm, g&acirc;y bức x&uacute;c trong dư luận vừa qua."
228e531044a5007b,Nam diễn vi&ecirc;n g&acirc;y tranh c&atilde;i &lsquo;chiếm s&oacute;ng&rsquo; m&agrave;n ảnh Việt l&agrave; ai?,Giải trí,ThanhNien,https://thanhnien.vn/nam-dien-vien-gay-tranh-cai-chiem-song-man-anh-viet-la-ai-185251031181625158.htm,2025-10-31T18:55:00+07:00,"<a href=""https://thanhnien.vn/nam-dien-vien-gay-tranh-cai-chiem-song-man-anh-viet-la-ai-185251031181625158.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/7011-17619091474761291152539-0-46-323-563-crop-1761909295951368657305.png"" /></a> Trong nửa cuối năm 2025, Do&atilde;n Quốc Đam &#039;chiếm s&oacute;ng&#039;  cả phim truyền h&igrave;nh lẫn phim chiếu rạp với &#039;Gi&oacute; ngang khoảng trời xanh&#039;, &#039;Lằn ranh&#039; v&agrave; &#039;Truy t&igrave;m Long Di&ecirc;n Hương&#039;."
9afa1b5676faf7b8,Phim 16+ c&oacute; Thi&ecirc;n An ra sao tại ph&ograve;ng v&eacute;?,Giải trí,ThanhNien,https://thanhnien.vn/phim-16-co-thien-an-ra-sao-tai-phong-ve-185251031164729937.htm,2025-10-31T18:33:00+07:00,"<a href=""https://thanhnien.vn/phim-16-co-thien-an-ra-sao-tai-phong-ve-185251031164729937.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/img8007-17619067293112054554011-22-0-828-1290-crop-1761906944229230248354.jpg"" /></a> Phim điện ảnh &#039;Cải mả&#039; c&oacute; Thi&ecirc;n An đ&oacute;ng tạm dẫn đầu ph&ograve;ng v&eacute;, vượt &#039;Cục v&agrave;ng của ngoại&#039; của Khương Ngọc với doanh thu hơn 800 triệu đồng trong ng&agrave;y."
5016035da2be63e0,"Nữ thu ng&acirc;n 43 tuổi đi hẹn h&ograve;, y&ecirc;u cầu bạn đời phải &#039;thương 6 con m&egrave;o&#039;",Giải trí,ThanhNien,https://thanhnien.vn/nu-thu-ngan-43-tuoi-di-hen-ho-yeu-cau-ban-doi-phai-thuong-6-con-meo-185251031172705716.htm,2025-10-31T18:26:00+07:00,"<a href=""https://thanhnien.vn/nu-thu-ngan-43-tuoi-di-hen-ho-yeu-cau-ban-doi-phai-thuong-6-con-meo-185251031172705716.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/anh-man-hinh-2025-10-31-luc-165936-1761905174107885236383-0-125-1054-1811-crop-17619059361581905635765.png"" /></a> Nữ thu ng&acirc;n Thanh Nh&agrave;n đến show hẹn h&ograve; t&igrave;m t&igrave;nh y&ecirc;u, đặt ra y&ecirc;u cầu bạn trai phải y&ecirc;u m&egrave;o, chấp nhận ở rể. D&ugrave; nam đầu bếp đồng &yacute; với tất cả y&ecirc;u cầu, c&ocirc; vẫn quyết định từ chối khiến Quyền Linh tiếc nuối."
c437179972fdeb68,Ca sĩ &lsquo;Mưa bụi&rsquo; rẽ sang h&aacute;t nhạc Phật gi&aacute;o l&agrave; ai?,Giải trí,ThanhNien,https://thanhnien.vn/ca-si-mua-bui-re-sang-hat-nhac-phat-giao-la-ai-185251031160950196.htm,2025-10-31T18:23:00+07:00,"<a href=""https://thanhnien.vn/ca-si-mua-bui-re-sang-hat-nhac-phat-giao-la-ai-185251031160950196.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/z7174885599911b7181752e1cbbe8401a9c4cacc0c1c76-17619012772311463182082-181-372-978-1647-crop-17619016227271022541363.jpg"" /></a> Ca sĩ Th&ugrave;y Trang mới đ&acirc;y đ&atilde; chia sẻ về cơ duy&ecirc;n đến với nhạc Phật gi&aacute;o v&agrave; h&agrave;nh tr&igrave;nh t&igrave;m thấy b&igrave;nh an khi theo đuổi d&ograve;ng nhạc n&agrave;y."
2e4e87714f83be5b,Nhạc sĩ Nguyễn Văn Chung đ&oacute;n tin vui,Giải trí,ThanhNien,https://thanhnien.vn/nhac-si-nguyen-van-chung-don-tin-vui-185251031145221263.htm,2025-10-31T15:08:00+07:00,"<a href=""https://thanhnien.vn/nhac-si-nguyen-van-chung-don-tin-vui-185251031145221263.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/pix66centerat05393-17618962343622124188554-485-0-2085-2560-crop-17618970678661876540078.jpg"" /></a> Nhạc sĩ Nguyễn Văn Chung vừa c&oacute; th&ecirc;m một cột mốc mới trong sự nghiệp s&aacute;ng t&aacute;c khi được vinh danh tại Harper&rsquo;s Bazaar Star Awards 2025."
c2927fa5480e39f9,Huệ Anh Hồng: Từ &#039;c&ocirc; b&eacute; ăn xin&#039; đến &#039;đả nữ&#039; h&agrave;ng đầu Hồng K&ocirc;ng,Giải trí,ThanhNien,https://thanhnien.vn/hue-anh-hong-tu-co-be-an-xin-den-da-nu-hang-dau-hong-kong-185251031142620301.htm,2025-10-31T15:01:00+07:00,"<a href=""https://thanhnien.vn/hue-anh-hong-tu-co-be-an-xin-den-da-nu-hang-dau-hong-kong-185251031142620301.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/anh-5-1761895353719603196452-0-0-675-1080-crop-17618954597151804091809.jpg"" /></a> Cuộc đời của minh tinh Hồng K&ocirc;ng Huệ Anh Hồng được xem như một bản h&ugrave;ng ca vươn l&ecirc;n từ nghịch cảnh, nơi c&ocirc; lấy &yacute; ch&iacute; kh&ocirc;ng khuất phục l&agrave;m niềm tin v&agrave; biến những &#039;hạt sạn&#039; của số phận th&agrave;nh vi&ecirc;n ngọc tr&ecirc;n vương miện."
fa7e1b9783a17a7b,&#039;Thi&ecirc;n t&agrave;i piano Trung Quốc&#039; L&yacute; V&acirc;n Địch bị tố hiếp d&acirc;m,Giải trí,ThanhNien,https://thanhnien.vn/thien-tai-piano-trung-quoc-ly-van-dich-bi-to-hiep-dam-185251031124811548.htm,2025-10-31T13:19:00+07:00,"<a href=""https://thanhnien.vn/thien-tai-piano-trung-quoc-ly-van-dich-bi-to-hiep-dam-185251031124811548.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/anh-4-17618894343681172651129-275-0-1129-1366-crop-17618915516011798036212.jpg"" /></a> L&agrave;ng giải tr&iacute; Trung Quốc x&ocirc;n xao khi người mẫu mạng x&atilde; hội Tư Hiểu Địch bất ngờ đăng b&agrave;i tố c&aacute;o bị nghệ sĩ piano L&yacute; V&acirc;n Địch x&acirc;m hại t&igrave;nh dục."
b881406fab497fac,Ho&agrave;ng tử William v&agrave; b&agrave; nội Nữ ho&agrave;ng Elizabeth II từng kh&ocirc;ng th&acirc;n thiết,Giải trí,ThanhNien,https://thanhnien.vn/hoang-tu-william-va-ba-noi-nu-hoang-elizabeth-ii-tung-khong-than-thiet-18525103111451656.htm,2025-10-31T13:11:00+07:00,"<a href=""https://thanhnien.vn/hoang-tu-william-va-ba-noi-nu-hoang-elizabeth-ii-tung-khong-than-thiet-18525103111451656.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/anh-2-1761885641723217645474-0-0-1600-2560-crop-1761885809399597951062.jpg"" /></a> Ho&agrave;ng tử William từng kh&ocirc;ng gần gũi với Nữ ho&agrave;ng Elizabeth II trong nhiều thập kỷ, nhưng mối quan hệ giữa họ đ&atilde; chuyển dần từ trang trọng sang ấm &aacute;p."
c9b29c69dac2a068,Kẻ g&acirc;y ra c&aacute;i chết của người mẫu Christy Giles l&atilde;nh 146 năm t&ugrave;,Giải trí,ThanhNien,https://thanhnien.vn/ke-gay-ra-cai-chet-cua-nguoi-mau-christy-giles-lanh-146-nam-tu-18525103110273114.htm,2025-10-31T10:51:00+07:00,"<a href=""https://thanhnien.vn/ke-gay-ra-cai-chet-cua-nguoi-mau-christy-giles-lanh-146-nam-tu-18525103110273114.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/h2-1761880447112126160148-49-0-1649-2560-crop-1761880761873598757299.jpeg"" /></a> David Pearce (42 tuổi) vừa bị kết &aacute;n 146 năm t&ugrave; sau vụ chuốc thuốc khiến nữ người mẫu Christy Giles v&agrave; bạn c&ocirc; tử vong hồi 2021."
4450fe982bc3d388,Brad Pitt đ&aacute;p trả sau khi bị Angelina Jolie đ&ograve;i tiền,Giải trí,ThanhNien,https://thanhnien.vn/brad-pitt-dap-tra-sau-khi-bi-angelina-jolie-doi-tien-185251031093635841.htm,2025-10-31T10:29:00+07:00,"<a href=""https://thanhnien.vn/brad-pitt-dap-tra-sau-khi-bi-angelina-jolie-doi-tien-185251031093635841.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/0a541f97-a070-415c-acba-5f211b9e10eb-1761896353047502756800-0-0-1200-1920-crop-1761896396451877638655.jpeg"" /></a> Brad Pitt tiếp tục nộp đơn l&ecirc;n t&ograve;a, y&ecirc;u cầu buộc Angelina Jolie giao nộp email c&aacute; nh&acirc;n li&ecirc;n quan vụ tranh chấp t&agrave;i sản giữa hai người. Đ&acirc;y được đ&aacute;nh gi&aacute; l&agrave; động th&aacute;i đ&aacute;p trả mạnh tay sau khi t&agrave;i tử bị vợ cũ đ&ograve;i bồi thường."
86c82812630b3e05,"Đỗ Thị H&agrave;, Phương Nhi v&agrave; cuộc sống của loạt người đẹp l&agrave;m &#039;d&acirc;u h&agrave;o m&ocirc;n&#039;",Giải trí,ThanhNien,https://thanhnien.vn/do-thi-ha-phuong-nhi-va-cuoc-song-cua-loat-nguoi-dep-lam-dau-hao-mon-185251030170655428.htm,2025-10-31T10:15:00+07:00,"<a href=""https://thanhnien.vn/do-thi-ha-phuong-nhi-va-cuoc-song-cua-loat-nguoi-dep-lam-dau-hao-mon-185251030170655428.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/page-17618772691881954644753-0-0-628-1004-crop-17618776095081336440875.jpg"" /></a> Sau khi t&igrave;m được &#039;bến đỗ&#039;, hầu hết những người đẹp như Hoa hậu Đặng Thu Thảo, Đỗ Mỹ Linh, Đỗ Thị H&agrave;, &Aacute; hậu Phương Nhi... đều hạn chế tham gia c&aacute;c hoạt động showbiz để tập trung chăm s&oacute;c gia đ&igrave;nh."
2ac57c3575023cfc,"C&ocirc; g&aacute;i 21 tuổi khiến Ngọc Sơn bị &#039;hớp hồn&#039;, tuy&ecirc;n bố cho điểm tuyệt đối",Giải trí,ThanhNien,https://thanhnien.vn/co-gai-21-tuoi-khien-ngoc-son-bi-hop-hon-tuyen-bo-cho-diem-tuyet-doi-185251031083119224.htm,2025-10-31T09:55:00+07:00,"<a href=""https://thanhnien.vn/co-gai-21-tuoi-khien-ngoc-son-bi-hop-hon-tuyen-bo-cho-diem-tuyet-doi-185251031083119224.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/1947999382513608110-17618742179041291656870-59-171-1530-2524-crop-1761874240545215916442.jpg"" /></a> Thể hiện ca kh&uacute;c &#039;Đ&ecirc;m huyền diệu&#039; trong phần ch&agrave;o s&acirc;n &#039;Người kể chuyện t&igrave;nh&#039;, th&iacute; sinh Quỳnh Cầm bất ngờ nhận điểm tuyệt đối từ nghệ sĩ Ngọc Sơn."
86b4225242c9634c,Ca sĩ Bảo Anh xin lỗi vụ sự cố trang phục,Giải trí,ThanhNien,https://thanhnien.vn/ca-si-bao-anh-xin-loi-vu-su-co-trang-phuc-185251031090610716.htm,2025-10-31T09:20:00+07:00,"<a href=""https://thanhnien.vn/ca-si-bao-anh-xin-loi-vu-su-co-trang-phuc-185251031090610716.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/bao-anh-5-17618763291101609639287-296-0-1210-1463-crop-1761876336930727342602.jpg"" /></a> Sau đ&ecirc;m diễn ở Quảng Ninh, ca sĩ Bảo Anh c&oacute; b&agrave;i đăng chia sẻ về sự cố trang phục, đồng thời gửi lời xin lỗi đến kh&aacute;n giả."
f05ecb8fcc261fe4,"Diễn vi&ecirc;n Phi Ngọc &Aacute;nh mặt đầy m&aacute;u, cầu cứu tr&ecirc;n livestream",Giải trí,ThanhNien,https://thanhnien.vn/dien-vien-phi-ngoc-anh-mat-day-mau-cau-cuu-tren-livestream-185251031090312236.htm,2025-10-31T09:13:00+07:00,"<a href=""https://thanhnien.vn/dien-vien-phi-ngoc-anh-mat-day-mau-cau-cuu-tren-livestream-185251031090312236.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/31/base64-1761875929217643407233-45-0-1245-1920-crop-17618760983951074093737.jpeg"" /></a> S&aacute;ng 31.10, Phi Ngọc &Aacute;nh xuất hiện tr&ecirc;n s&oacute;ng livestream với gương mặt đầy m&aacute;u, hoảng loạn v&agrave; cầu cứu những người xung quanh. H&igrave;nh ảnh của nữ cascadeur khiến d&acirc;n mạng hoang mang, lo lắng."
f4f9b96e879acd02,"Sắc v&oacute;c mỹ nh&acirc;n cao 1,79 m sau 2 năm gi&agrave;nh &aacute; hậu Miss Cosmo Vietnam",Giải trí,ThanhNien,https://thanhnien.vn/sac-voc-my-nhan-cao-179-m-sau-2-nam-gianh-a-hau-miss-cosmo-vietnam-185251030165236398.htm,2025-10-31T07:02:00+07:00,"<a href=""https://thanhnien.vn/sac-voc-my-nhan-cao-179-m-sau-2-nam-gianh-a-hau-miss-cosmo-vietnam-185251030165236398.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/30/tom-kara-6760-1761817153769289969199-879-0-2479-2560-crop-1761817817544956467126.jpg"" /></a> Ngo&agrave;i t&iacute;ch cực hoạt động nghệ thuật v&agrave; kinh doanh, Ho&agrave;ng Nhung c&ograve;n ghi điểm bởi sắc v&oacute;c rạng rỡ sau 2 năm gi&agrave;nh th&agrave;nh t&iacute;ch &aacute; hậu tại Miss Cosmo Vietnam."
e7ef392ff15ce9be,Động th&aacute;i của rapper Ph&aacute;o sau khi &#039;Sự nghiệp chướng&#039; bị &#039;điểm t&ecirc;n&#039;,Giải trí,ThanhNien,https://thanhnien.vn/dong-thai-cua-rapper-phao-sau-khi-su-nghiep-chuong-bi-diem-ten-185251030185705893.htm,2025-10-30T20:06:00+07:00,"<a href=""https://thanhnien.vn/dong-thai-cua-rapper-phao-sau-khi-su-nghiep-chuong-bi-diem-ten-185251030185705893.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/30/phao-5-17618249014751160669563-0-0-1024-1638-crop-1761825097152125125524.jpg"" /></a> Video &#039;Sự nghiệp chướng&#039; hiện kh&ocirc;ng c&ograve;n xuất hiện tr&ecirc;n k&ecirc;nh YouTube của Ph&aacute;o, sau khi Ban Tuy&ecirc;n gi&aacute;o v&agrave; D&acirc;n vận Th&agrave;nh ủy TP.HCM c&oacute; c&ocirc;ng văn đề nghị định hướng, chấn chỉnh hoạt động &acirc;m nhạc c&oacute; biểu hiện lệch chuẩn văn h&oacute;a."
